ID,GP_1_plus1_RT_diff,GP_2_plus1_RT_diff,GP_3_plus1_RT_diff,GP_4_plus1_RT_diff,GP_7_plus1_RT_diff,mellekmondat_1_plus1_RT_diff,mellekmondat_2_plus1_RT_diff,mellekmondat_3_plus1_RT_diff,mellekmondat_4_plus1_RT_diff,mellekmondat_5_plus1_RT_diff,mellekmondat_6_plus1_RT_diff,mellekmondat_7_plus1_RT_diff,mellekmondat_8_plus1_RT_diff,mellekmondat_9_plus1_RT_diff,mellekmondat_10_plus1_RT_diff,mnGP_1_plus1_RT_diff,mnGP_3_plus1_RT_diff,mnGP_8_plus1_RT_diff,mnGP_9_plus1_RT_diff,mnGP_10_plus1_RT_diff,morf_1_plus1_RT_diff,morf_2_plus1_RT_diff,szemantikai_1_plus1_RT_diff,szemantikai_2_plus1_RT_diff,szemantikai_3_plus1_RT_diff,szambeli_1_plus1_RT_diff,vonzat_2_plus1_RT_diff,vonzat_3_plus1_RT_diff,vonzat_6_plus1_RT_diff,GP_1_target_RT_diff,GP_2_target_RT_diff,GP_3_target_RT_diff,GP_4_target_RT_diff,GP_7_target_RT_diff,mellekmondat_1_target_RT_diff,mellekmondat_2_target_RT_diff,mellekmondat_3_target_RT_diff,mellekmondat_4_target_RT_diff,mellekmondat_5_target_RT_diff,mellekmondat_6_target_RT_diff,mellekmondat_7_target_RT_diff,mellekmondat_8_target_RT_diff,mellekmondat_9_target_RT_diff,mellekmondat_10_target_RT_diff,mnGP_1_target_RT_diff,mnGP_3_target_RT_diff,mnGP_8_target_RT_diff,mnGP_9_target_RT_diff,mnGP_10_target_RT_diff,morf_1_target_RT_diff,morf_2_target_RT_diff,szemantikai_1_target_RT_diff,szemantikai_2_target_RT_diff,szemantikai_3_target_RT_diff,szambeli_1_target_RT_diff,vonzat_2_target_RT_diff,vonzat_3_target_RT_diff,vonzat_6_target_RT_diff
2335,,,,,,0.539,,,0.557,,-0.204,-0.867,-0.065,-0.012,0.318,0.128,,3.15,-0.883,-2.185,1.417,1.23,0.351,0.389,0.183,1.248,0.677,1.584,0.354,,,,,,-3.05,,,-0.078,,-0.398,-0.144,-0.219,-0.301,0.041,0.235,,-0.387,-0.767,-0.502,2.112,1.684,1.457,0.401,1.454,1.134,2.356,3.032,0.418
2336,,,,1.867745,,,,,-1.32774,0.38288,,-0.89594,-0.029955,-0.04115,,0.05977,-0.24758,-0.33455,-0.274285,-0.309075,0.30903,0.22208,1.50623,0.598255,,,0.480785,-0.648915,0.21386,,,,0.728185,,,,,-0.34263,0.18776,,-0.769405,0.210155,-0.0503,,0.03844,-0.46753,-1.283705,0.09423,0.91421,0.144345,0.23927,0.22108,0.379615,,,-0.054105,-0.51928,0.047525
2337,0.014925,,0.50186,0.101515,-0.377845,,-0.239515,-0.44381,,,-0.058515,-0.224635,,0.066885,0.118645,0.216135,-0.508935,-0.005595,-0.0088,-0.336955,0.176745,1.086525,-0.08325,0.446725,-1.001645,1.24929,0.55407,1.84909,0.81584,-0.12179,,0.57535,-0.089675,0.12204,,0.09749,-0.29709,,,-0.40189,0.167445,,0.147675,0.191915,-0.201815,0.18196,0.66756,-0.733315,0.2425,-0.12897,-0.142695,0.427905,0.140935,-0.00326,-0.05514,-0.228875,0.33909,-0.057115
2338,1.721425,,-0.74351,,,,-0.90577,-0.281855,0.556395,,-0.17416,-0.001025,,,,-0.51928,0.132705,0.03649,-0.55004,-0.98267,0.369005,0.93993,2.84568,0.914345,0.190855,1.71664,1.731925,1.38111,0.0183,1.464585,,,1.713815,,,-0.467985,,0.3468,,-0.016835,0.747795,,,,0.483775,-1.480955,-0.251265,-0.117025,-0.78601,0.117725,-0.033205,1.91667,0.676095,2.583125,0.32222,0.690305,0.99763,-0.01602
2339,,,0.553,-0.11,,0.176,-0.243,,,,-0.457,,-0.253,0.059,,-0.013,0.132,-0.11,-0.191,0.018,-0.382,-0.115,0.226,0.243,0.195,0.385,0.477,0.152,0.337,,,-0.081,-0.086,,0.117,-0.4,,,,-0.252,,-0.119,-0.149,,-0.151,,0.006,0.019,0.018,0,-0.037,0.766,-0.016,-0.08,0.16,-0.081,0.005,0.162
2340,2.666155,,0.60892,-0.230205,,-0.092585,-0.09582,0.297135,0.18649,0.05186,,-0.153325,0.13771,-0.391305,,0.464895,-0.24974,-0.1184,-1.049075,-0.17485,0.46522,0.341925,-0.153185,0.17721,0.07033,0.484265,0.75105,0.15591,0.63772,-0.181925,,0.014755,,,-0.066335,0.11464,2.168395,-0.27346,-0.13122,,0.381125,0.01747,0.160115,,-0.20046,0.7481,-0.21259,1.00791,-0.182815,-0.355425,-0.1236,0.174205,-0.148445,0.736125,-0.314225,0.136555,-0.012795,-0.17045
2341,,,1.64829,,,-0.059915,0.36652,,-0.22401,,0.01646,-0.39347,0.268,0.133345,0.265155,-0.16928,-0.05044,-0.068425,-0.07342,0.20284,0.288475,0.446345,0.49922,0.13707,0.426985,-0.305645,,1.106735,-0.014615,,,-0.01495,,,-0.00989,-0.43695,,0.784225,,0.38379,-0.71575,0.658345,0.211095,0.05133,-0.096635,0.12391,-0.150155,0.56644,0.318945,0.280975,0.00591,-0.02643,0.25042,0.048905,0.04171,,0.832245,-0.13257
2342,,,-0.421,1.13,-0.576,,,,-0.218,,,,,,-0.006,-0.022,-0.77,-0.081,0.192,0.598,0.492,0.615,0.97,0.243,0.278,2.81,2.24,0.18,1.084,,,0.934,2.084,1.824,,,,-0.919,,,,,,-1.004,-0.555,2.011,0.445,1.33,0.97,-0.249,0.872,0.401,0.271,-0.223,1.594,0.365,2.566,0.31
2343,-0.0926,,0.044105,,,-0.016025,0.04989,-0.34333,,0.015635,0.073405,0.54595,-0.05226,,,-0.16243,-0.02958,0.148115,-0.54736,,,-0.0338,0.100865,0.175945,,-0.298345,0.172125,0.128835,0.138975,-0.06626,,-0.03189,,,-0.03344,0.04818,0.040535,,-0.00371,0.07014,-0.139175,0.00132,,,-0.10942,-0.096715,0.098805,-0.077635,,,-0.099705,0.18301,0.00085,,0.035685,0.12704,-0.00028,-0.01385
2344,-0.105345,,-0.10766,,,,-0.07242,0.011755,-0.201975,-0.13362,,-0.034875,,,,-0.007935,-0.1289,0.04858,,-0.00386,-0.075905,-0.082345,,-0.142195,0.452505,0.35849,-0.142145,0.080835,0.02776,-0.239005,,0.17995,,,,0.000495,-0.012055,-0.08303,-0.07307,,-0.05332,,,,-0.18079,-0.801245,0.038735,,-0.049965,-0.01449,-0.14745,,-0.082145,0.21682,0.277755,-0.092745,0.11436,-0.03382
2345,-0.04663,0.21373,0.862065,0.17089,-0.980665,-0.03616,-1.032095,0.119085,,0.18453,0.014205,-0.15718,0.03284,-0.04436,0.30384,0.007115,0.55147,-0.11193,-0.63651,-0.221415,0.24588,-0.6637,0.15279,0.19343,0.10661,0.281905,2.10528,0.349775,0.25791,0.107535,0.09231,0.102085,-0.327675,0.767435,0.110515,0.08098,0.672785,,0.42571,-0.21995,-0.472755,-0.10439,-0.337475,0.07136,-0.05582,0.332395,-0.119605,-0.773235,-0.53459,0.43907,0.04368,-0.022545,0.06927,0.153605,0.54651,0.432005,0.051865,-0.05522
2346,2.991,-0.103,0.321,0.864,-0.172,0.115,-0.478,,,-0.164,0.029,,-0.394,0.398,0.099,0.156,0.267,-0.048,0.95,0.215,-0.11,1.527,0.933,0.002,1.218,0.652,3.604,1.853,-0.001,-0.071,0.606,0.402,-0.079,-0.1,0.478,0.382,,,-0.087,0.676,,-1.784,-0.486,0.305,-0.16,0.897,-0.034,0.865,-0.051,1.366,-0.768,0.234,-1.284,0.461,-1.558,0.122,-0.045,0.062
2347,1.202555,-0.09376,0.289025,,-1.55238,,-0.509635,-0.35216,,0.09867,,,0.461955,-0.2419,-0.26186,0.364495,-0.20137,0.15091,0.879055,0.50441,-0.611675,-0.77748,-0.19371,0.551495,,0.490225,-1.070485,0.11685,0.1295,0.58768,-0.128675,-0.336865,0.60699,-0.73372,,-0.235435,0.00118,,0.433625,,,0.15423,-0.522045,-0.198595,0.140985,-0.85131,0.076025,0.605445,-0.218325,0.199375,-0.35058,0.028255,0.067595,-0.085235,0.37702,-0.450985,0.266725,0.4305
2348,1.49426,0.892265,0.961195,1.13361,-0.13578,-0.118075,-1.075605,0.14719,0.03284,-0.817565,0.051435,-0.50953,-1.523015,,-0.099675,0.231925,-0.11599,-0.1066,0.518205,-0.06514,0.583325,1.32051,-1.385915,1.410775,-0.396955,0.081735,-0.201525,0.72021,0.275645,2.1992,-0.115805,-0.40735,0.49373,0.16798,-1.129945,-1.440165,1.6681,0.83068,-0.022655,3.018835,0.911555,0.2347,,1.538435,0.51711,1.94214,-0.09868,0.689385,-1.2069,1.60238,0.768215,-0.1292,0.415855,0.485665,1.514625,-0.327745,0.22278,-0.077935
2349,,,,0.469305,,,0.110825,,0.32096,-0.25808,,-0.21593,0.149035,0.20938,-0.105385,-0.578875,0.094275,0.26788,0.519725,0.141475,-0.083305,0.09138,1.468625,0.398765,1.17865,0.89874,0.08074,-0.40083,,,,,-0.247405,,,0.08619,,0.27652,0.351665,,-0.124595,0.346475,-0.062245,-0.207085,-0.00905,-0.226215,0.332305,0.36622,0.055815,-0.319205,0.717025,0.070565,0.163155,-0.006135,0.0117,-0.28854,-0.36613,
2350,-1.540395,-0.650555,0.670695,-0.016235,-2.294555,2.15673,,-0.25282,,1.387835,0.167405,-1.07233,,2.17815,-0.30112,-0.76886,0.133925,-1.523365,-1.35605,0.15009,-1.03446,-0.18406,-0.117225,-0.23397,-0.452615,-0.90697,1.13801,2.47714,0.283905,0.183125,-0.551525,1.05482,-0.133165,0.736325,1.17136,,0.30033,,0.50203,-0.26884,-0.71813,,0.317915,-0.031935,-0.06592,2.81129,-0.468485,-0.7041,-0.116985,-1.38908,0.03333,1.23745,-0.35367,0.785175,-0.41817,2.10737,1.856705,0.05143
2351,,,0.174345,,0.26772,0.02441,0.779985,,,0.10873,0.048525,,,-0.14073,,-0.05855,0.169075,-0.213005,0.319335,0.078185,0.06786,0.72454,0.63501,0.766155,-0.08635,,0.9924,0.669565,0.72096,,,-0.114825,,0.184535,-0.02506,0.48051,,,0.179835,0.141305,,,-0.26396,,-0.0879,0.514295,-0.091815,0.72365,0.3228,0.556935,0.13835,0.05917,0.04933,0.12478,,-0.28813,0.66427,0.15956
2352,0.122145,,0.06261,-0.044715,0.56712,,,-0.201565,,-0.00035,,,-0.062075,-0.130395,0.13544,-0.189585,0.00043,0.267635,,0.199785,0.216345,1.52263,0.45098,0.1967,0.518295,0.33847,-0.30016,-0.052385,0.10507,0.062835,,-0.101395,0.09818,-0.11932,,,-0.23412,,1.06525,,,0.749395,-0.33192,0.31542,-0.06892,0.783585,0.015305,,-0.79959,-0.0823,0.135155,-0.265475,0.11649,-0.23761,0.08298,0.028,0.223525,-0.067665
2353,,,0.349,,0,-0.044,,,-0.163,,-0.067,,-0.087,-0.017,-0.162,-0.15,0.682,,,0.231,0.001,0.914,-0.18,0.118,,0.795,-0.083,0.134,,,,0.015,,-0.001,0.282,,,-0.082,,-0.033,,-0.251,-0.155,-0.299,-0.15,-0.251,,,0.199,0.016,-0.066,-0.114,0.023,,-0.018,-0.199,-0.081,
2354,-0.08945,0.30852,-0.070195,0.33027,1.87753,0.08343,0.157085,-0.08577,-0.38232,0.051275,0.25227,0.16498,0.163085,0.044345,-0.09669,-0.059005,-0.24739,0.00886,0.320945,0.59711,-0.01922,0.216035,1.375775,0.507805,0.202575,0.228265,1.801415,,0.80633,-0.045095,1.530835,-0.03179,0.262345,0.46595,0.679965,-0.00332,-0.2711,-0.105425,0.211445,0.03852,-0.21096,-0.5275,-0.02104,0.2264,0.039725,-0.327345,0.08585,-0.02306,0.24636,-0.08105,-0.0386,0.20813,0.92878,1.57926,-0.02517,0.25368,-0.17068,0.41786
2356,1.486025,,,0.50909,-0.68218,0.12921,0.60251,-0.007105,0.512525,0.117045,0.26886,-0.1109,-0.130515,,0.550085,-0.25498,-0.60929,-0.15474,-0.00117,-0.04139,-0.17542,0.84514,1.804915,0.679085,0.72845,0.03013,0.06673,0.235245,0.05472,0.1914,,-0.11958,-0.061,-0.902125,0.350455,-0.874765,-0.98965,-0.483085,1.749055,0.46698,,-0.40823,,-0.461245,-0.00015,-0.488275,-0.11766,0.11244,-0.46373,0.002645,0.08386,1.076215,0.11366,0.39864,0.00835,0.08774,0.042665,0.055585
2357,,0.006215,0.08491,,-0.17749,,-0.049815,0.038255,-0.46647,0.095815,,-0.06586,,0.04446,-0.00402,0.17243,0.58672,-0.00156,,0.072735,0.257235,0.097965,0.75485,-0.07386,-0.039365,-0.140835,1.190085,0.052985,0.2681,-0.399255,-0.307015,0.05101,,-0.310465,,-0.0281,-0.00674,-0.01646,0.171805,,-0.116695,,-0.00192,0.03621,-0.0502,0.00648,-0.044985,,0.03535,-0.172375,0.020355,0.059565,0.10922,-0.16234,0.046195,-0.034065,-0.16952,-0.04597
2358,,,-0.298065,,,-0.42503,-0.099725,0.17742,,,,,,,-0.233325,-0.494335,0.048465,,0.014865,0.119815,2.50E-05,,0.518575,0.06703,0.2566,0.395565,0.164745,0.08818,0.10312,,,1.056965,,,-0.34411,1.324935,0.044765,,,,,,,0.064075,-0.133745,-0.15696,0.14493,0.93391,0.063185,0.00318,-0.69946,0.035,-0.08716,0.02458,,0.050915,0.16669,-0.04886
2359,,-0.18009,,0.17459,-0.012625,-0.05064,-0.12596,0.042165,,0.04797,-0.057095,-0.319785,,,,-0.034375,0.20795,-0.00779,-1.18904,-0.25221,0.050195,-0.03367,-0.011205,0.38853,0.5343,0.42551,0.03443,0.038755,0.04901,,-0.16607,,-0.148025,0.06366,-0.261655,-0.268575,0.036695,,0.017655,0.059065,-0.36011,,,,0.081225,0.09329,-0.04132,-0.385255,-0.356815,-0.016105,-0.160355,-0.088555,0.16899,-0.16181,0.166895,0.077025,0.131435,-0.140335
2360,0.46088,,0.783135,,1.14509,-0.143995,-0.01256,-0.20257,-2.0522,0.939415,-0.05711,,0.109315,0.01552,-0.19755,-0.76813,0.051555,-0.079945,1.16576,-0.54755,0.981095,0.314585,-0.165615,,,-0.286325,0.80675,,2.01598,-0.173405,,-0.14391,,0.22295,-0.348415,-0.58049,0.369805,-0.39638,0.496375,-0.815455,,-0.02825,-0.31346,0.086055,0.11716,0.138085,0.2153,-0.002605,-0.388055,0.25507,0.62652,0.04269,,,0.317355,-0.00094,-0.04774,0.20075
2361,0.0382,-0.16127,-0.20499,,0.62985,-0.091365,-0.165685,0.419575,-0.28776,0.30413,0.56724,-0.6621,-0.594775,0.13273,0.0549,-0.03001,-0.5894,0.022375,-0.531685,0.947245,1.119685,1.1684,2.104695,0.729255,-0.18488,0.090485,1.45748,0.68226,0.346575,1.233885,-0.27238,0.231895,,0.046395,0.29648,0.353915,-0.205055,0.14094,-0.049995,0.000355,0.763215,0.61527,-0.55732,0.35654,-0.456345,,0.727085,0.294825,-0.834825,-0.04826,-0.07653,1.917685,1.126175,1.274915,0.062465,0.09741,1.179605,-0.11844
2362,1.63853,0.21019,0.724905,0.093205,-0.57096,,,0.5319,0.336005,0.053265,-0.347775,-0.12049,-0.717365,0.306215,,0.037305,0.108525,-0.134105,0.433125,-0.045835,-0.002835,0.15127,0.7442,0.20652,0.13859,0.594535,0.61358,1.99174,0.300635,0.017395,0.207775,0.22653,-0.91655,-0.202405,,,0.391645,-0.246805,0.25788,-0.19641,-0.26216,-0.218495,0.299045,,0.31216,-0.07562,-0.108725,0.014145,-0.32507,0.599865,-0.06412,0.11968,-0.004215,0.38085,-0.05543,0.167185,-0.363845,0.07157
2363,0.2044,,1.400335,0.27369,0.039715,-0.667785,-0.165295,-0.5227,0.4208,0.234715,0.65412,,-0.213,-0.19433,0.66122,0.804875,0.19375,1.30945,-0.372215,-0.60379,0.686165,-0.31112,0.51087,0.345235,0.597135,0.171055,0.5019,3.64961,0.079335,0.011245,,-0.23265,0.445935,0.347235,0.52718,1.05673,-1.5205,1.221045,0.24648,0.10627,,,-0.531455,0.35887,0.33627,1.0061,0.799145,0.358615,0.12472,-1.239,0.44887,1.451605,0.041665,-0.09711,0.605005,0.35122,-0.12751,0.51667
2364,,,-0.129,,2.2945,-0.1615,0.3293,,1.2505,,-0.1642,-0.5833,-1.4661,-0.2146,-0.3967,0.1905,-0.2387,-0.1663,0.7615,-0.1133,-2.5313,-0.2547,-0.4828,-0.0672,,-2.6068,0.8091,,0.5106,,1.4868,2.8111,,4.242,-0.0589,1.2447,,-0.332,,-0.0238,-0.1553,3.5706,-0.176,-0.423,0.4218,2.5149,-0.0224,2.2341,-0.613,0.1431,1.2973,2.6734,0.1346,,-0.0102,0.5188,0.5957,0.6494
2365,-0.433595,0.10454,0.941515,-0.13313,-0.604175,-0.229835,0.228315,-0.215295,,-0.59647,-0.9037,0.387795,-0.415675,,0.51579,-0.107695,0.54713,,,-0.31426,-0.394835,0.4854,0.21847,0.021415,0.336555,0.126385,0.048755,0.14903,0.173055,0.687235,0.469215,-0.404,1.037975,0.74659,-0.168425,0.36472,-0.72433,,-0.45268,-0.50691,,-0.141055,,,,0.95673,0.490095,1.472435,0.231175,-0.832715,0.81332,-0.069165,0.33005,0.035755,0.208645,1.264205,0.553835,0.67039
2366,-0.127,-1.056,,1.036,2.955,-0.299,0.051,-0.414,-0.364,0.843,0.43,-0.355,0.416,-0.147,-0.192,-0.819,0.233,0.006,-0.476,-0.172,0.516,-0.187,0.019,2.16,1.149,0.683,0.523,4.292,2.207,-0.45,-0.265,-0.118,0.023,0.653,-0.402,0.462,0.386,0.317,0.442,-0.318,0.366,1.4,-0.06,-0.405,0.426,0.036,0.619,-0.621,-0.192,-0.549,0.325,1.358,1.567,1.578,1.283,0.76,-0.336,1.639
2367,0.24062,0.473245,0.686835,-0.20993,1.501995,0.23321,,0.152885,,0.263195,0.09642,-0.306075,-0.04348,,0.19756,0.20312,-0.216665,-0.29706,0.295575,-0.198795,-0.14565,0.155855,-0.392935,0.530605,0.833655,-0.19124,-0.06659,-0.980075,0.62729,0.383375,0.37556,0.33679,0.17861,0.398325,0.140715,,0.006885,,0.315005,0.00048,-0.15011,0.00252,,0.14773,-0.03761,0.429325,-0.19166,0.33843,-0.14582,-0.34003,0.72543,0.34083,1.34951,0.30263,0.09537,-0.01371,-0.193285,0.38605
2368,-0.293545,-0.08116,-0.255815,,0.27016,,-0.14203,,-1.16499,-0.03649,,,-0.0448,,0.03132,0.117485,0.499485,-0.108035,0.007335,0.12032,0.524965,0.86474,1.046255,0.523115,,0.022415,1.14024,,-0.168345,0.06294,-0.28779,-0.35716,,0.512405,,-0.04222,,0.053635,-0.10782,,,0.0566,,-0.134465,-0.016,0.023995,-0.192055,0.55091,-0.0857,0.549725,-0.243325,-0.23964,-0.13265,,0.965645,-0.043175,0.848015,-0.08724
2369,0.04902,-0.47801,-0.08894,-0.190555,1.160605,0.13376,0.09267,0.355015,,0.064045,-0.068045,0.010305,0.0246,-0.58327,,-0.2483,-0.068325,-2.18493,-0.102785,0.01136,0.967345,0.06278,0.28351,0.240835,0.44059,-1.110375,1.2421,0.430165,0.500195,-0.00485,0.200225,-0.031385,-0.399825,-0.028075,,0.27829,-0.191215,,,0.59305,0.02096,0.219815,-0.36974,,0.04668,0.224245,-0.450985,2.848495,-0.83083,0.180905,0.642415,0.46258,0.2642,0.132225,1.27632,-0.08212,0.629645,-0.01157
2370,0.17929,,-0.039,0.188755,-0.00202,0.218,0.461485,0.672565,0.17582,0.27891,0.098495,-0.5834,0.160475,0.09467,0.154435,-0.136205,0.005875,-0.195895,0.86214,-0.57528,0.161505,0.193875,0.779435,0.26389,1.43766,-0.147755,0.444785,1.49631,-0.176265,0.18446,,-0.14381,0.19983,0.16162,0.275695,-0.118735,-0.058985,0.665665,0.1252,0.260595,0.00079,0.182615,-3.50E-05,0.0412,0.243025,-0.88433,-0.18476,0.76104,-0.156115,-0.143525,-0.436765,0.140595,-0.01355,0.8682,0.065525,-0.01845,0.20406,-0.213945
2371,0.3655,-0.1003,,-0.2006,0.3103,-0.1841,0.1529,,-0.5306,-0.0167,,,-0.0508,-0.0013,,-0.2157,0.9296,-0.2016,0.4327,0.1293,0.4156,,,-0.0828,-0.0179,0.1519,0.0288,0.4424,0.6991,0.6658,-0.0341,,-0.1,-0.3831,-0.0465,-0.0154,,-0.0179,-0.0484,,,-0.0835,0.0204,,0.3645,0.7838,-0.3168,0.3323,-0.2018,0.451,,,-0.113,-0.1305,0.8682,0.0017,0.3167,-0.2915
2372,,0.39284,1.06346,-1.408835,,0.19973,,-1.032165,0.53075,,,1.00085,-0.30516,,-0.06099,0.130145,0.03623,-0.0544,-0.54228,-0.09681,,0.64965,-0.03354,0.174545,-0.0132,0.973625,0.450405,0.207885,-0.01204,,-0.100025,0.207515,-0.04899,,0.071485,0.03191,-0.2559,1.00E-04,,,0.07629,-0.13561,,-0.245945,0.466305,0.585235,-0.001065,0.08861,0.49164,,0.551725,0.086925,0.18512,1.688185,0.360505,0.321325,0.252325,-0.102215
2373,,-0.41801,0.132005,-0.197345,-0.39769,0.03173,,0.272805,-1.513325,0.44634,-0.17283,,-0.04573,,-0.38301,-0.0499,-0.069285,0.06922,-0.22575,0.138095,0.21297,1.501315,2.29876,0.435965,0.74661,0.503105,1.304175,0.383825,-0.13764,,0.018815,0.167685,-0.20197,0.00489,0.34209,,0.662525,-0.520505,-0.197615,-0.080615,,0.35118,,-0.30047,-0.13676,0.089695,0.530305,0.312415,0.84645,1.30718,0.304025,0.89814,0.326645,1.06559,0.112865,0.125965,1.384445,-0.01307
2374,-0.02279,0.19273,0.187655,0.025995,-0.027965,0.002835,,0.399925,0.264105,0.053525,0.06557,,-0.073255,0.47555,-0.03276,0.5427,-0.47771,0.189725,0.402775,0.116025,-0.0233,0.401855,-0.07045,0.787935,-0.071355,0.252335,-0.111005,0.0806,-0.056225,-0.03007,0.131525,-0.14584,0.16352,-0.034985,1.61397,,-0.012995,0.62046,-0.070205,-1.801435,,-0.086775,0.55003,-0.42069,-0.066765,0.626975,-0.61357,-1.7028,0.190345,-0.05527,0.213905,0.191195,0.362325,0.50969,-0.38996,0.81889,-0.035195,-0.075945
2375,0.43133,0.350585,-0.045795,-0.17308,-0.062915,0.0171,0.917795,,-0.164885,0.023205,-0.3158,-0.011955,0.146995,-1.027275,0.02094,0.368575,0.109365,-0.041055,0.3562,0.621295,0.58129,-0.073695,0.27825,,-0.064745,0.7886,0.407785,2.95595,0.318905,-0.16739,-0.13366,0.04456,-0.20914,-0.00044,0.1713,0.340385,,0.12652,0.22989,0.066875,0.841365,-1.949595,0.73336,-2.16902,0.827385,0.129055,-0.156395,-0.114905,0.651435,-0.302635,0.8303,0.02508,,0.176665,-0.2591,-0.039155,-0.059755,-0.03078
2376,,,0.45568,,0.03954,0.078175,,-0.687445,,0.04865,0.234535,1.04907,0.21005,0.44105,-0.46485,-0.115685,,0.1323,,0.13953,0.984345,0.3485,0.62982,1.114675,-0.44008,0.40163,1.179305,0.54072,0.242835,,,2.277365,,-0.13565,-0.840765,,0.017425,,0.28344,-0.48898,0.64217,-0.134,0.039155,-0.32803,-0.21693,,-0.04493,,0.49548,0.543,1.54488,-0.116445,0.407915,1.038085,0.275475,0.270645,0.600955,0.660535
2377,-0.04132,-0.03131,-0.0384,,-0.01011,-0.12109,0.248615,,,,0.031975,,,-0.08945,,0.068755,0.400435,0.126285,-0.45423,-0.001145,0.52383,0.46436,0.344135,0.30283,0.040335,0.06417,0.06488,0.0332,0.531345,-0.07785,-0.17262,0.0359,1.18825,1.56548,0.19347,0.15981,,,,0.208735,,,0.055855,,-0.0659,-0.23823,-0.011185,0.397555,-0.868275,0.018645,-0.30842,-0.02591,0.20099,-0.79516,0.524905,0.0968,-0.188715,0.01685
2378,,-0.025665,0.381875,0.610435,,,,,0.16872,,0.07589,0.081075,,,,-0.03455,0.103085,0.51063,0.393825,0.11669,0.157675,-0.147975,0.067985,-0.074345,0.11456,0.37709,1.560305,0.36807,0.233485,,-0.18779,-0.46623,-0.40467,,,,,0.204615,,0.025995,-0.14883,,,,0.55048,-0.09696,-0.18758,-0.15805,0.429645,-0.060425,-0.119185,-0.14203,-0.687585,0.08337,0.04417,0.007,-0.05234,0.198175
2380,,,1.27196,,,,-2.238745,-0.442355,,-0.296965,0.369905,,-0.015805,-0.12925,0.112055,-0.15655,-0.20111,0.283605,-0.1235,-0.39487,0.047265,-0.15276,-0.7199,0.560335,0.553085,0.68905,2.74896,0.319095,-0.189785,,,0.10408,,0.912695,,0.068505,-0.756595,,-0.26897,0.428895,,0.04122,-0.06912,0.08786,0.35341,1.195075,0.582225,-0.419425,0.102715,1.463685,0.832,0.732885,0.155665,0.57734,0.658125,-0.4187,-0.059825,-0.28785
2381,,,0.11526,,0.050815,0.01308,0.265845,-0.01201,-0.00447,0.12817,0.236375,-0.02911,-0.05321,0.029545,0.168085,-0.023495,0.411675,0.322215,0.311465,-0.10697,-0.57,0.038545,,0.106365,0.058535,0.204185,,0.362925,-0.082985,,,0.049815,,-0.123815,0.087155,0.06756,-0.024215,0.479755,0.21925,0.484075,0.005785,-0.031555,-0.04123,0.029495,0.076185,0.28758,0.319115,0.2255,-0.310925,-0.328995,-0.048035,,0.197175,0.048425,0.022685,,0.04427,0.010255
3001,,,0.277735,,,0.16769,,-0.099785,,,0.250215,,,,,-0.025885,,0.07679,-0.49922,-0.477585,0.09644,0.342415,,0.31052,-0.221135,-0.124505,0.38765,0.45541,0.031985,,,0.118485,,,0.235115,,0.081315,,,0.113515,,,,,0.167295,,0.10774,-0.12245,0.54461,0.143525,-0.05988,,0.15072,1.32343,-0.0751,-0.19098,0.169585,0.94962
3002,0.016215,,-0.00449,,0.14604,0.518495,-0.04681,0.099345,0.18307,-0.168175,,-0.1161,0.057375,-0.050815,-0.157035,-0.059735,0.04049,-0.085785,0.418285,-0.065695,0.113305,0.112545,0.063755,0.07636,,0.093195,0.210555,0.16007,0.04144,-0.039485,,0.020555,,-0.03345,0.016725,-0.13356,0.19175,0.187715,-0.049765,,-0.10132,-0.034885,-0.10177,-0.49196,-0.07711,-0.012455,-0.05265,0.23188,-0.079075,0.09932,0.04848,-0.19745,0.079375,,0.05815,0.129225,0.0229,0.08825
3003,,0.06973,,0.096505,0.047105,-0.06558,,,0.75102,,,,,,-0.19875,-0.28313,-0.337015,0.01804,0.228955,0.06749,-0.12495,0.2646,0.017185,0.361805,0.709935,-0.202675,0.30013,0.06559,-0.037855,,-0.06325,,-0.084595,-0.078255,-0.11906,,,0.72462,,,,,,0.17687,-0.110505,-0.23938,-0.088885,0.747695,-0.484565,0.014645,-0.06465,-0.125045,0.03653,-0.089785,-0.184925,-0.099995,0.83018,-0.05
3004,0.643,-0.31,1.343,-0.102,0.059,,-0.919,,,,,-0.348,0.079,,,-0.054,-0.024,0.173,0.094,-0.284,0.146,-0.793,-0.301,0.288,1.246,0.269,0.544,0.615,1.371,0.309,0.402,0.612,-0.192,0.656,,0.38,,,,,-0.871,0.03,,,-0.056,-0.011,0.377,0.023,-0.84,-0.135,-0.584,-0.382,0.273,-0.16,-0.009,-0.093,0.018,0.192
3005,-0.3203,,-0.06025,0.0224,,,,,,-0.093415,0.19544,,-0.09386,,,0.005005,0.72362,-0.030055,-0.176915,-0.0866,,0.111525,0.126995,0.86488,,-0.049085,,0.20489,-0.088445,-0.16957,0.196005,0.19154,-0.03363,,,,,,-0.0385,-0.146085,,-0.086205,,,0.117525,0.03828,0.002545,1.036705,-0.40221,,-0.092575,-0.009955,0.040045,,0.1068,0.051695,-0.01863,0.19723
